timestamp,fPressureFront,fPressureSide,acceleration.x,acceleration.y,acceleration.z,quaternion.i,quaternion.j,quaternion.k,quaternion.real,quaternion.accuracy
1134185,1034.1929,1028.0222,-0.0390625,-5.703125,-8.6328125,-0.4171753,0.8852539,-0.12823486,0.16082764,0.0
1134205,1035.2644,1027.7871,-0.84375,-5.703125,-8.863281,-0.40985107,0.8902588,-0.1194458,0.15875244,0.0
1134225,1035.5544,1028.9131,-1.6484375,-5.203125,-8.753906,-0.4003296,0.8970337,-0.109069824,0.15209961,0.0
1134245,1035.925,1028.9893,-1.4570312,-3.328125,-8.597656,-0.3892212,0.9055176,-0.09466553,0.13989258,0.0
1134265,1035.9849,1029.8118,-1.9570312,-3.328125,-9.324219,-0.37939453,0.913208,-0.07867432,0.1262207,0.0
1134285,1036.0564,1030.3896,-1.5742188,-3.6328125,-9.519531,-0.36853027,0.92089844,-0.062683105,0.1105957,0.0
1134310,1036.5906,1031.1294,-2.9882812,-3.75,-9.863281,-0.35766602,0.92736816,-0.049316406,0.097839355,0.0
1134330,1036.8455,1031.1667,-2.6054688,-4.0546875,-9.4375,-0.34875488,0.9320679,-0.040161133,0.08972168,0.0
1134345,1037.4128,1031.5125,-2.109375,-3.5585938,-9.558594,-0.340271,0.93573,-0.034423828,0.08618164,0.0
1134365,1037.5154,1031.1716,-1.4960938,-2.4453125,-9.628906,-0.33184814,0.9390869,-0.029418945,0.08465576,0.0
1134385,1037.9783,1031.4211,-0.65234375,-1.2578125,-9.667969,-0.32232666,0.9428711,-0.024353027,0.08050537,0.0
1134405,1038.1353,1031.4819,-0.76953125,-1.2578125,-10.046875,-0.31427002,0.946228,-0.01940918,0.07409668,0.0
1134425,1038.5457,1032.4651,-1.0742188,-1.375,-9.359375,-0.3071289,0.9492798,-0.01550293,0.06536865,0.0
1134450,1039.0156,1034.4878,-1.609375,-0.80078125,-10.2421875,-0.30090332,0.9519043,-0.012329102,0.05706787,0.0
1134465,1039.2937,1034.1682,-1.765625,-0.72265625,-9.902344,-0.29510498,0.9540405,-0.010253906,0.050842285,0.0
1134485,1039.5742,1033.8281,-1.7265625,-0.453125,-9.785156,-0.2909546,0.95544434,-0.009155273,0.04827881,0.0
1134505,1040.2078,1033.9556,-1.34375,-0.68359375,-9.4765625,-0.288208,0.95635986,-0.009887695,0.04663086,0.0
1134525,1040.0913,1034.0676,0.265625,-0.8359375,-9.441406,-0.2866211,0.9569702,-0.012451172,0.043518066,0.0
1134545,1040.1868,1036.2422,0.3046875,-0.80078125,-9.359375,-0.2855835,0.9574585,-0.016113281,0.038330078,0.0
1134565,1040.3464,1035.904,0.609375,-1.5273438,-9.0546875,-0.2850952,0.9577637,-0.02154541,0.030639648,0.0
1134590,1041.4695,1035.8127,0.11328125,-1.4882812,-7.9101562,-0.2849121,0.9579468,-0.025634766,0.02154541,0.0
1134605,1042.7449,1035.9836,-0.8046875,-1.1054688,-7.2539062,-0.28442383,0.958313,-0.024841309,0.010498047,0.0
1134625,1043.6262,1037.0261,-0.34765625,-1.1445312,-6.90625,0.2838745,-0.9586792,0.01928711,0.00061035156,0.0
1134645,1044.6501,1038.3308,0.2265625,-1.640625,-6.1796875,0.2841797,-0.9585571,0.013916016,0.014099121,0.0
1134665,1045.4941,1038.7739,0.91796875,-1.1445312,-6.1835938,0.28552246,-0.9577637,0.008483887,0.032348633,0.0
1134685,1046.8335,1039.8738,1.453125,-1.1445312,-6.2226562,0.28814697,-0.95617676,0.0024414062,0.0524292,0.0
1134705,1047.8042,1040.8562,1.3398438,-0.9921875,-6.7929688,0.2930298,-0.9530029,-0.0068359375,0.07678223,0.0
1134730,1049.727,1041.4595,1.7226562,-1.9882812,-6.2578125,0.29907227,-0.94854736,-0.018859863,0.10241699,0.0
1134745,1050.7566,1043.1138,2.6796875,-2.6015625,-6.0625,0.30187988,-0.94421387,-0.030883789,0.12799072,0.0
1134765,1052.6653,1045.6228,3.6367188,-3.0195312,-5.6445312,0.30078125,-0.94091797,-0.036987305,0.15106201,0.0
1134785,1054.1587,1046.0979,3.140625,-3.5195312,-5.9570312,0.29901123,-0.9375,-0.033447266,0.17486572,0.0
1134805,1057.6497,1048.4226,2.4492188,-3.5585938,-3.5,0.30340576,-0.9332886,-0.011291504,0.19177246,0.0
1134825,1059.3665,1048.8704,3.4453125,-2.90625,-3.5820312,0.3123169,-0.92871094,0.017456055,0.19909668,0.0
1134845,1062.8914,1048.5002,4.9414062,-2.4101562,-3.5390625,0.32348633,-0.9217529,0.046875,0.20880127,0.0
1134870,1067.2329,1048.075,6.4335938,-5.9335938,-3.2695312,0.33465576,-0.91290283,0.075805664,0.22106934,0.0
1134890,1069.6692,1049.6143,7.3164062,-7.3515625,-2.3515625,0.34661865,-0.9020386,0.11236572,0.23138428,0.0
1134905,1074.7454,1050.5393,9.230469,-6.1992188,-2.390625,0.36572266,-0.88568115,0.15649414,0.23937988,0.0
1134925,1077.3623,1050.8765,11.800781,-5.625,-2.3125,0.38476562,-0.8658447,0.19134521,0.2562256,0.0
1134945,1080.9666,1051.196,13.832031,-8.230469,-1.546875,0.40100098,-0.84210205,0.2144165,0.28997803,0.0
1134965,1082.7205,1053.1802,15.824219,-6.8515625,-2.0078125,0.41107178,-0.8218384,0.22747803,0.32232666,0.0
1134985,1087.062,1055.4446,18.847656,-7.0820312,-2.8476562,0.42059326,-0.80096436,0.24786377,0.34661865,0.0
1135010,1091.2588,1054.377,20.070312,1.5390625,-3.6914062,0.43145752,-0.7783203,0.27685547,0.36254883,0.0
1135025,1093.6643,1053.0444,18.6875,5.75,-1.625,0.43920898,-0.7581787,0.2984619,0.37841797,0.0
1135045,1095.2991,1050.6638,19.492188,11.7265625,-1.2421875,0.44329834,-0.74243164,0.3015747,0.40161133,0.0
1135065,1099.0232,1053.4409,21.339844,17.128906,-2.9257812,0.43756104,-0.7328491,0.28131104,0.43859863,0.0
1135085,1100.4468,1062.2312,21.90625,13.640625,-5.2226562,0.42126465,-0.7264404,0.24029541,0.48693848,0.0
1135105,1101.5376,1065.9519,24.019531,13.066406,-7.2539062,0.4074707,-0.7190552,0.20611572,0.52386475,0.0
1135125,1100.3655,1077.084,23.214844,14.1796875,-8.2109375,0.39471436,-0.70874023,0.17419434,0.5581665,0.0
1135145,1099.0515,1081.6287,21.179688,12.035156,-13.191406,0.37683105,-0.6973877,0.13354492,0.59484863,0.0
1135170,1096.1499,1078.9038,19.878906,1.6914062,-11.125,0.35992432,-0.68426514,0.09387207,0.6272583,0.0
1135185,1095.2014,1076.5225,19.109375,-0.68359375,-6.7929688,0.35906982,-0.6682739,0.07409668,0.64727783,0.0
1135205,1094.7405,1068.0725,19.230469,-2.5625,-2.8867188,0.35656738,-0.6542969,0.07489014,0.6626587,0.0
1135225,1094.0105,1059.1895,11.605469,-9.839844,-0.12890625,0.3526001,-0.64019775,0.09375,0.6760254,0.0
1135245,1092.6941,1044.4595,9.0390625,-8.957031,0.0234375,0.3534546,-0.62823486,0.11578369,0.68341064,0.0
1135265,1090.3599,1044.3696,8.6171875,-17.621094,-0.93359375,0.35559082,-0.61865234,0.15698242,0.68273926,0.0
1135285,1087.4861,1044.4324,11.605469,-18.34375,-7.828125,0.37353516,-0.60754395,0.22949219,0.6623535,0.0
1135310,1082.3816,1032.5361,18.539062,-8.347656,-10.472656,0.39855957,-0.5928345,0.31536865,0.6246948,0.0
1135325,1081.6431,1025.5703,23.019531,3.375,-11.5078125,0.40325928,-0.57336426,0.38256836,0.6019287,0.0
1135345,1077.3953,1018.7031,25.707031,8.699219,-8.019531,0.3668213,-0.5534668,0.4119873,0.62402344,0.0
1135365,1072.4622,1025.6841,20.574219,-2.828125,-11.582031,0.28668213,-0.53704834,0.41931152,0.6734619,0.0
1135390,1063.4241,1036.9346,18.808594,-8.308594,-14.6484375,0.22210693,-0.5222168,0.43182373,0.7010498,0.0
1135405,1061.9058,1037.8738,18.921875,-4.9765625,-11.8125,0.16662598,-0.4968872,0.46520996,0.7133789,0.0
1135435,1054.4902,1034.852,18.0,6.2890625,-5.6445312,0.13061523,-0.4668579,0.49871826,0.71850586,0.0
1135445,1051.5913,1031.7439,17.738281,7.1289062,-5.6054688,0.088134766,-0.4407959,0.5168457,0.7285156,0.0
1135470,1043.2688,1029.802,13.328125,4.3710938,-5.5703125,0.028198242,-0.42718506,0.513916,0.7434082,0.0
1135485,1038.6396,1030.697,11.4921875,-0.72265625,-5.2617188,-0.03845215,-0.42510986,0.5026245,0.75177,0.0
1135515,1028.3826,1032.4805,9.5703125,-4.9375,-1.5859375,-0.09326172,-0.421875,0.4991455,0.75109863,0.0
1135525,1028.3826,1032.0261,10.796875,-2.2929688,-3.1171875,-0.13415527,-0.4187622,0.50616455,0.7418823,0.0
1135545,1021.0415,1030.69,10.574219,-0.53125,-3.3867188,-0.16461182,-0.41485596,0.5135498,0.73291016,0.0
1135565,1022.345,1028.3784,6.7773438,-7.0039062,-2.65625,-0.19787598,-0.4204712,0.5183716,0.7178345,0.0
1135590,1020.6509,1025.2051,7.0078125,-8.160156,-0.93359375,-0.2374878,-0.43701172,0.51379395,0.69903564,0.0
1135605,1017.9741,1022.8125,8.347656,-8.0390625,-2.9648438,-0.28686523,-0.45892334,0.4977417,0.6777954,0.0
1135625,1020.79126,1021.8242,8.921875,-11.1796875,-5.3007812,-0.33691406,-0.47076416,0.48583984,0.6548462,0.0
1135645,1019.5403,1018.90674,13.292969,-5.8945312,-8.863281,-0.3779297,-0.4555664,0.4925537,0.6380005,0.0
1135665,1020.0752,1019.57715,15.0546875,-4.4375,-7.140625,-0.40057373,-0.43273926,0.50323486,0.63165283,0.0
1135685,1020.0232,1020.84033,13.671875,-3.328125,-5.2617188,-0.4100952,-0.41137695,0.5201416,0.62615967,0.0
1135715,1019.8972,1020.8003,15.707031,0.84765625,-12.386719,-0.41467285,-0.41003418,0.5366821,0.6098633,0.0
1135725,1020.00464,1020.3296,18.5,0.38671875,-12.003906,-0.41577148,-0.4442749,0.5444946,0.57733154,0.0
1135745,1020.34863,1020.2041,22.183594,1.0,-11.964844,-0.40222168,-0.49536133,0.5444336,0.5444336,0.0
1135765,1020.8396,1020.0491,25.703125,2.265625,-13.191406,-0.36993408,-0.57055664,0.5373535,0.49884033,0.0
1135785,1020.8474,1019.89844,30.496094,3.0703125,-8.941406,-0.2972412,-0.66815186,0.52893066,0.43060303,0.0
1135805,1020.2627,1020.063,33.742188,5.6367188,-7.4453125,-0.21026611,-0.7407837,0.52471924,0.36291504,0.0
1135825,1020.176,1019.8721,38.347656,5.0625,-4.3046875,-0.09857178,-0.8043823,0.5149536,0.2793579,0.0
1135845,1019.97485,1020.0127,38.839844,1.7304688,-0.58984375,0.020080566,-0.84942627,0.49328613,0.1864624,0.0
1135870,1019.90796,1020.2361,37.54297,-2.7539062,3.3945312,0.13684082,-0.87249756,0.45965576,0.09375,0.0
1135885,1020.04614,1020.3789,35.01172,-13.171875,10.7109375,0.25390625,-0.868103,0.4263916,0.00970459,0.0
1135905,1020.2473,1020.405,27.195312,-19.035156,14.042969,-0.35357666,0.83325195,-0.42114258,0.05731201,0.0
1135925,1020.281,1020.3694,9.078125,-10.4921875,21.132812,-0.42730713,0.8000488,-0.40722656,0.10699463,0.0
1135950,1020.3623,1020.44653,3.3710938,-11.910156,20.058594,-0.47851562,0.7833252,-0.3741455,0.13220215,0.0
1135965,1020.3845,1020.53687,0.6875,-14.703125,18.910156,-0.5132446,0.7739868,-0.34387207,0.13897705,0.0
1135985,1020.17773,1020.5664,0.57421875,-12.832031,11.59375,-0.5326538,0.7671509,-0.32958984,0.13824463,0.0
1136005,1024.627,1020.47437,0.34375,-6.46875,7.8359375,-0.5292969,0.77423096,-0.32373047,0.12487793,0.0
1136025,1031.4829,1020.38477,2.2578125,-9.6875,6.078125,-0.5101929,0.7906494,-0.3199463,0.1104126,0.0
1136045,1027.073,1020.3345,3.3710938,-8.730469,-2.5820312,-0.48492432,0.80737305,-0.31781006,0.109802246,0.0
1136065,1034.4619,1020.6555,10.800781,-9.953125,-7.6757812,-0.4734497,0.81555176,-0.3109131,0.118774414,0.0
1136085,1031.3518,1020.845,23.714844,-14.285156,-9.9375,-0.4708252,0.82354736,-0.2962036,0.111083984,0.0
1136105,1027.6079,1020.761,26.777344,-18.304688,-6.6015625,-0.46636963,0.8334961,-0.2835083,0.0859375,0.0
1136135,1025.439,1020.71484,17.039062,-9.152344,-11.660156,-0.44171143,0.8491821,-0.28771973,0.030761719,0.0
1136145,1027.6274,1020.80786,7.8164062,-6.8515625,-7.3320312,0.416687,-0.8624878,0.2843628,0.040771484,0.0
1136165,1035.114,1022.5139,7.4296875,-9.796875,-7.7148438,0.3970337,-0.8706665,0.26464844,0.119628906,0.0
1136185,1039.9519,1031.501,2.1796875,-5.4335938,-5.5742188,0.3875122,-0.87060547,0.23986816,0.18518066,0.0
1136215,1046.3677,1033.1641,0.765625,-7.5390625,6.2304688,0.3912964,-0.8623657,0.21386719,0.23968506,0.0
1136235,1052.155,1038.1904,10.035156,-7.4257812,7.3007812,0.4039917,-0.8464966,0.22601318,0.26287842,0.0
1136255,1057.8735,1034.792,11.800781,-4.3242188,6.5742188,0.40960693,-0.83062744,0.25177002,0.2808838,0.0
1136270,1060.5071,1032.4302,10.839844,-0.72265625,8.105469,0.40966797,-0.81274414,0.27520752,0.30969238,0.0
1136295,1065.6833,1032.9504,16.734375,0.00390625,5.8085938,0.41149902,-0.791687,0.28833008,0.3474121,0.0
1136310,1068.8823,1035.5132,17.816406,1.6523438,4.46875,0.4165039,-0.7680664,0.28881836,0.39141846,0.0
1136330,1071.7732,1037.926,19.613281,0.734375,3.3945312,0.421875,-0.7459717,0.27624512,0.4350586,0.0
1136355,1077.6577,1043.7046,20.378906,1.8828125,3.125,0.4276123,-0.72442627,0.25732422,0.4755249,0.0
1136380,1082.4246,1046.638,27.160156,2.7265625,1.8242188,0.42962646,-0.70306396,0.24102783,0.5128784,0.0
1136390,1085.6326,1049.2244,19.878906,7.0546875,0.55859375,0.43115234,-0.68426514,0.22241211,0.5444336,0.0
1136410,1088.9875,1053.1189,28.503906,8.699219,3.8554688,0.42803955,-0.6682739,0.1977539,0.5753784,0.0
1136435,1090.7766,1055.1255,28.082031,10.078125,-1.8164062,0.42578125,-0.66064453,0.1675415,0.5951538,0.0
1136455,1092.7332,1059.2561,30.378906,5.6757812,-3.6523438,0.4215088,-0.6508179,0.14160156,0.6154175,0.0
1136470,1092.0071,1063.8491,24.476562,14.21875,-3.578125,0.416687,-0.63757324,0.12176514,0.6364746,0.0
1136495,1090.8464,1068.062,22.410156,7.5507812,-7.2539062,0.4058838,-0.6275635,0.11199951,0.6549072,0.0
1136515,1088.3848,1068.5044,16.890625,6.4414062,-5.3398438,0.39691162,-0.61468506,0.10699463,0.6732178,0.0
1136535,1087.458,1071.7759,13.027344,1.8828125,-4.9960938,0.3869629,-0.6021118,0.10687256,0.6901245,0.0
1136550,1086.71,1065.7178,10.457031,-1.9101562,-3.4609375,0.37371826,-0.5899048,0.11193848,0.7069702,0.0
1136575,1084.5205,1053.1099,7.0078125,-8.5,-0.16796875,0.35650635,-0.5800171,0.13018799,0.72076416,0.0
1136590,1083.4182,1049.6895,8.769531,-12.371094,-1.203125,0.35046387,-0.57696533,0.16564941,0.7189331,0.0
1136610,1079.0044,1049.1628,11.875,-10.722656,-5.109375,0.36175537,-0.5774536,0.21270752,0.7003174,0.0
1136630,1076.9712,1048.0408,13.4453125,-8.652344,-7.9804688,0.3753662,-0.5791626,0.26000977,0.67529297,0.0
1136655,1072.6086,1042.0286,21.261719,1.2304688,-12.730469,0.37628174,-0.56866455,0.31079102,0.6621704,0.0
1136670,1068.509,1039.9028,20.1875,6.3242188,-11.542969,0.35308838,-0.55096436,0.34002686,0.675354,0.0
1136690,1064.9104,1040.9387,16.242188,6.9375,-9.5546875,0.29577637,-0.53912354,0.3560791,0.7036133,0.0
1136715,1060.2759,1044.7625,17.8125,-3.9804688,-3.921875,0.21868896,-0.54071045,0.3624878,0.7269287,0.0
1136735,1055.6357,1048.2542,18.460938,-2.4453125,-4.3828125,0.14733887,-0.53308105,0.37957764,0.7416382,0.0
1136750,1052.1333,1049.2473,15.894531,0.54296875,-5.8359375,0.085632324,-0.5105591,0.4000244,0.7562866,0.0
1136770,1048.1553,1050.4272,12.105469,-1.8320312,-3.6523438,0.024780273,-0.4923706,0.42034912,0.7617798,0.0
1136795,1041.7654,1049.5054,10.03125,-4.515625,-2.0820312,-0.048828125,-0.47613525,0.44995117,0.7539673,0.0
1136810,1039.4338,1047.9404,9.347656,-2.2539062,-1.5078125,-0.095214844,-0.47027588,0.46954346,0.7411499,0.0
1136830,1035.7336,1046.4585,9.0,-1.1445312,-0.16796875,-0.14770508,-0.47045898,0.4854126,0.72198486,0.0
1136855,1034.3381,1043.5208,7.3554688,-2.5625,3.8945312,-0.20581055,-0.47491455,0.4961548,0.6970825,0.0
1136870,1033.2952,1041.7112,7.0859375,-3.0195312,4.6601562,-0.26965332,-0.4821167,0.5029907,0.6647339,0.0
1136890,1032.1189,1037.583,7.1601562,-3.4414062,4.890625,-0.3371582,-0.48773193,0.50598145,0.62646484,0.0
1136910,1030.3645,1035.5759,6.6679688,-2.984375,4.046875,-0.41357422,-0.4906006,0.5012207,0.5805664,0.0
1136935,1029.8174,1030.395,3.9453125,-1.9492188,4.5429688,-0.49694824,-0.49493408,0.48364258,0.5236206,0.0
1136950,1029.6152,1029.7324,1.6445312,-2.6367188,4.0898438,-0.58239746,-0.5015259,0.4517212,0.45306396,0.0
1136970,1030.6123,1027.5281,-0.1953125,-2.90625,4.3515625,-0.65405273,-0.505249,0.4144287,0.38104248,0.0
1136995,1031.9238,1029.2639,-2.53125,-3.0195312,1.0976562,-0.7062988,-0.5078125,0.3735962,0.32208252,0.0
1137010,1032.699,1028.7224,-5.015625,-1.9101562,-1.3554688,-0.74853516,-0.51068115,0.32720947,0.2680664,0.0
1137030,1032.8203,1027.7969,-7.546875,-2.3320312,-2.5429688,-0.78027344,-0.51312256,0.28338623,0.21820068,0.0
1137050,1033.8589,1024.6123,-7.5898438,-1.4140625,-2.0820312,-0.8024292,-0.51464844,0.24804688,0.17248535,0.0
1137070,1035.0266,1023.74146,-8.4296875,1.765625,-4.1132812,-0.8175049,-0.517334,0.21850586,0.12768555,0.0
1137090,1036.999,1022.77124,-7.2460938,1.8828125,-4.1523438,-0.8242798,-0.5238037,0.19610596,0.08782959,0.0
1137110,1038.022,1021.3738,-6.1367188,2.3046875,-5.3789062,-0.8260498,-0.53326416,0.17578125,0.04937744,0.0
1137135,1040.3059,1021.1741,-4.8320312,2.4179688,-4.609375,-0.8242798,-0.5437622,0.15722656,0.012390137,0.0
1137150,1041.2859,1023.604,-4.1445312,2.6875,-4.0742188,0.82006836,0.5541992,-0.14154053,0.016296387,0.0
1137170,1043.9172,1023.7549,-4.0625,3.6835938,-4.4179688,0.81585693,0.56243896,-0.12945557,0.03552246,0.0
1137190,1047.0901,1024.2856,-2.4921875,4.140625,-4.6484375,0.81225586,0.5686035,-0.121032715,0.047912598,0.0
1137210,1047.9023,1028.9048,-0.23046875,5.40625,-6.6835938,0.8099365,0.57250977,-0.11376953,0.057250977,0.0
1137230,1049.7268,1031.2368,0.95703125,5.1757812,-9.824219,0.80682373,0.5777588,-0.107788086,0.06011963,0.0
1137250,1050.4258,1039.998,1.953125,4.8710938,-9.441406,0.80218506,0.58599854,-0.10046387,0.05517578,0.0
1137275,1052.8181,1045.3772,5.2851562,1.765625,-10.546875,0.7963257,0.5957031,-0.09490967,0.0446167,0.0
1137290,1055.0598,1046.9016,6.28125,-1.375,-8.097656,0.78900146,0.60772705,-0.083740234,0.034118652,0.0
1137310,1058.5447,1048.2756,4.5585938,-5.9726562,-7.6328125,0.78240967,0.61834717,-0.07080078,0.021240234,0.0
1137330,1060.1838,1048.6736,3.5625,-8.078125,-6.9492188,0.77801514,0.6251831,-0.061828613,0.00030517578,0.0
1137350,1063.6084,1049.7017,7.0078125,-10.535156,-6.6796875,-0.7739258,-0.63012695,0.055419922,0.029785156,0.0
1137370,1065.3018,1049.1431,7.9648438,-11.910156,-7.3710938,-0.7686157,-0.63342285,0.053100586,0.07232666,0.0
1137390,1068.5098,1049.5571,8.503906,-14.3203125,-8.902344,-0.7632446,-0.63183594,0.050598145,0.12524414,0.0
1137415,1070.605,1049.2283,8.578125,-18.691406,-13.308594,-0.7567749,-0.6234131,0.05267334,0.18933105,0.0
1137430,1071.366,1049.3506,9.078125,-19.914062,-14.035156,-0.7477417,-0.60772705,0.0592041,0.26080322,0.0
1137450,1071.3486,1053.7583,7.4296875,-21.183594,-15.183594,-0.7330322,-0.5859375,0.07952881,0.33618164,0.0
1137470,1071.3921,1054.804,7.5429688,-18.847656,-18.707031,-0.71606445,-0.5579834,0.10888672,0.40509033,0.0
1137490,1070.3762,1054.6843,9.84375,-10.644531,-18.320312,-0.694458,-0.5266113,0.13659668,0.47094727,0.0
1137510,1069.8416,1053.5266,8.386719,-7.3125,-14.761719,-0.6699829,-0.491333,0.1564331,0.5340576,0.0
1137530,1068.634,1052.7705,6.1640625,-7.1210938,-13.1484375,-0.649353,-0.45074463,0.17315674,0.5875244,0.0
1137555,1066.8723,1052.2444,4.0585938,-8.0390625,-9.667969,-0.6203613,-0.40100098,0.19506836,0.64520264,0.0
1137570,1065.582,1052.3916,2.1796875,-7.8476562,-8.519531,-0.5878296,-0.36590576,0.21691895,0.68811035,0.0
1137590,1064.3369,1053.4626,1.3789062,-9.347656,-7.484375,-0.5270386,-0.32458496,0.25024414,0.7444458,0.0
1137610,1062.8823,1056.2922,0.53515625,-10.535156,-5.953125,-0.44854736,-0.2800293,0.28167725,0.8006592,0.0
1137630,1061.5024,1057.1433,0.11328125,-12.1015625,-0.3203125,-0.36853027,-0.22509766,0.30828857,0.84765625,0.0
1137650,1058.667,1058.4058,0.45703125,-12.636719,2.5898438,-0.31256104,-0.16687012,0.32922363,0.87524414,0.0
1137670,1057.2925,1058.9009,-1.4960938,-11.753906,6.34375,-0.28167725,-0.11004639,0.34979248,0.8866577,0.0
1137695,1055.3066,1057.4365,-1.8398438,-12.253906,8.488281,-0.2508545,-0.047668457,0.37451172,0.8913574,0.0
1137715,1054.2319,1057.6641,-2.375,-9.308594,7.0351562,-0.22662354,-0.010437012,0.38702393,0.8937378,0.0
1137730,1054.1624,1056.2959,-3.71875,-6.890625,7.0742188,-0.19787598,0.026855469,0.39898682,0.8949585,0.0
1137750,1053.6311,1054.9895,-4.7890625,-5.5117188,7.6796875,-0.16906738,0.054504395,0.4083252,0.89538574,0.0
1137770,1053.365,1054.0103,-3.2578125,-4.6289062,5.8476562,-0.1418457,0.073791504,0.42059326,0.8930664,0.0
1137790,1053.2334,1053.3279,-1.5742188,-4.5546875,6.2695312,-0.11541748,0.08728027,0.44189453,0.88531494,0.0
1137810,1053.0012,1052.5957,-0.23046875,-4.7851562,5.765625,-0.08129883,0.10333252,0.46624756,0.8748169,0.0
1137835,1049.7585,1051.8296,1.1484375,-6.1640625,0.484375,-0.012512207,0.12701416,0.4960327,0.8588867,0.0
1137855,1051.206,1052.3044,-1.4570312,3.21875,2.8984375,0.041503906,0.14715576,0.50439453,0.8497925,0.0
1137870,1047.7676,1053.0854,1.6445312,2.3398438,6.2304688,0.09350586,0.16064453,0.51953125,0.8339844,0.0
1137890,1045.8008,1052.0659,2.984375,0.9609375,1.8632812,0.11956787,0.17285156,0.54138184,0.8140869,0.0
1137910,1050.822,1052.7988,0.57421875,2.6875,6.53125,0.1274414,0.17828369,0.56378174,0.7963257,0.0
1137930,1052.7546,1053.096,2.6015625,1.1914062,6.5351562,0.13531494,0.17681885,0.58410645,0.7805786,0.0
1137950,1053.3289,1054.134,1.453125,0.80859375,8.140625,0.1473999,0.17816162,0.60217285,0.76416016,0.0
1137975,1053.7112,1054.8225,1.7617188,7.5898438,8.183594,0.17114258,0.17706299,0.614563,0.7494507,0.0
1137990,1053.6145,1056.9609,4.9414062,6.8632812,8.140625,0.18206787,0.16894531,0.6209717,0.74346924,0.0
1138010,1054.7542,1057.4739,5.5898438,2.9921875,8.761719,0.19866943,0.1595459,0.62683105,0.7363281,0.0
1138030,1053.988,1058.8584,3.1757812,1.765625,11.1328125,0.22564697,0.15496826,0.6307373,0.7260742,0.0
1138050,1054.6035,1059.3323,3.828125,4.21875,8.222656,0.25646973,0.15533447,0.6315918,0.7149658,0.0
1138070,1057.3154,1061.3652,4.3632812,4.984375,9.910156,0.2730713,0.15820312,0.6347656,0.70532227,0.0
1138090,1058.2339,1062.1455,2.640625,2.3046875,11.4765625,0.2935791,0.15930176,0.635437,0.696167,0.0
1138115,1058.7397,1062.5151,0.15234375,5.1757812,9.871094,0.32537842,0.16589355,0.6329956,0.6826172,0.0
1138130,1060.3337,1062.6697,-0.9609375,6.7070312,10.480469,0.34954834,0.16986084,0.62939453,0.6729126,0.0
1138150,1060.0063,1062.977,-0.1171875,7.4375,10.214844,0.38531494,0.17272949,0.6199951,0.6613159,0.0
1138170,1061.4568,1063.0742,-0.61328125,8.5859375,8.488281,0.4216919,0.17529297,0.6060791,0.6511841,0.0
1138190,1059.6062,1064.157,-3.4492188,8.5078125,7.2265625,0.44891357,0.17687988,0.5925293,0.64501953,0.0
1138210,1058.3552,1064.8635,-7.0898438,7.859375,6.765625,0.46081543,0.17578125,0.5866699,0.642334,0.0
1138230,1061.4705,1064.6213,-6.515625,7.28125,6.6523438,0.4647827,0.1730957,0.5877075,0.6392212,0.0
1138250,1061.5852,1063.346,-5.0585938,8.1640625,4.7734375,0.47528076,0.17608643,0.5863037,0.631958,0.0
1138270,1060.7158,1059.8853,-7.8164062,10.082031,2.7070312,0.49664307,0.18395996,0.58032227,0.61865234,0.0
1138290,1063.6365,1057.1262,-7.203125,12.453125,3.28125,0.51934814,0.19012451,0.5731201,0.6046753,0.0
1138315,1064.302,1056.2261,-6.515625,14.25,4.4296875,0.5430298,0.19976807,0.5609741,0.592041,0.0
1138330,1065.9717,1053.5017,-5.0976562,13.2578125,3.0507812,0.5650635,0.20855713,0.5473633,0.5810547,0.0
1138350,1065.6726,1057.4846,-4.7148438,13.261719,2.7070312,0.5848999,0.2185669,0.53448486,0.5695801,0.0
1138370,1066.8455,1056.47,-5.5195312,13.4140625,2.4765625,0.60388184,0.22991943,0.52075195,0.55792236,0.0
1138390,1066.0239,1046.1438,-5.171875,12.296875,1.7109375,0.6251221,0.24108887,0.5036621,0.54541016,0.0
1138410,1066.8884,1049.2571,-1.0742188,11.074219,2.0546875,0.6453247,0.25115967,0.48602295,0.5331421,0.0
1138430,1070.1704,1052.4104,4.8632812,10.1953125,0.40625,0.6612549,0.25872803,0.46990967,0.52441406,0.0
1138450,1073.9226,1057.5903,10.6484375,7.859375,-1.5078125,0.67071533,0.26397705,0.4574585,0.52075195,0.0
1138470,1069.2119,1064.9587,14.703125,3.453125,-2.8125,0.677063,0.2699585,0.44714355,0.5184326,0.0
1138490,1071.9407,1064.4402,8.6953125,5.6367188,-1.6601562,0.68170166,0.27581787,0.43920898,0.5159912,0.0
1138510,1075.251,1068.6433,3.2148438,9.542969,0.71484375,0.6856079,0.28253174,0.43255615,0.5128174,0.0
1138530,1074.509,1067.8215,4.0976562,11.265625,0.29296875,0.69384766,0.29345703,0.42370605,0.50286865,0.0
1138550,1073.6338,1067.0095,6.3945312,10.34375,-2.390625,0.704895,0.30895996,0.41394043,0.48614502,0.0
1138570,1073.1736,1065.3801,7.1992188,9.082031,-3.84375,0.71502686,0.3237915,0.40325928,0.47039795,0.0
1138595,1069.697,1068.6157,5.1328125,8.894531,-3.578125,0.7225342,0.33422852,0.3925171,0.4605713,0.0
